:START_ID,val,:END_ID,:TYPE
N_8951,1.4781589376924442,N_8295,ENLACE
N_5998,3.6872855295964535,N_2676,ENLACE
N_5713,5.352147029372128,N_9835,ENLACE
N_760,3.5076134737006703,N_5397,ENLACE
N_7078,7.514335181579426,N_7743,ENLACE
N_8930,5.621018659281072,N_4933,ENLACE
N_1837,3.3146917041797552,N_7508,ENLACE
N_3926,5.525876332588994,N_2791,ENLACE
N_4340,3.780814596105886,N_2734,ENLACE
N_8288,4.050522848794136,N_8514,ENLACE
N_4927,3.425721096665061,N_5086,ENLACE
N_7325,2.1396862426079153,N_6647,ENLACE
N_1791,2.707555763544108,N_8007,ENLACE
N_2427,8.310009865142069,N_2347,ENLACE
N_8447,7.59972082063949,N_9513,ENLACE
N_2283,8.360176834816427,N_7477,ENLACE
N_1124,0.47639208447317394,N_8792,ENLACE
N_9118,2.179403158308525,N_4101,ENLACE
N_393,4.837210888839376,N_8412,ENLACE
N_7204,1.912000220779948,N_7767,ENLACE
N_2411,5.023109149441913,N_7205,ENLACE
N_7208,8.221797419297863,N_3315,ENLACE
N_2613,5.659443363144478,N_6381,ENLACE
N_5974,5.216485361467271,N_4983,ENLACE
N_1149,8.024712939259297,N_2087,ENLACE
N_5009,0.7862119539255308,N_7198,ENLACE
N_534,6.230708447752863,N_9607,ENLACE
N_1095,9.691412445721985,N_3912,ENLACE
N_4864,4.146730043190047,N_3322,ENLACE
N_7732,8.790631596531039,N_8218,ENLACE
N_380,6.440693985359637,N_7377,ENLACE
N_6716,6.2131039520023705,N_2308,ENLACE
N_282,6.583097506557402,N_3900,ENLACE
N_5322,1.4904418452120505,N_5925,ENLACE
N_5090,1.4676894895946746,N_2456,ENLACE
N_1414,4.668905501783537,N_9007,ENLACE
N_9052,6.616524169063417,N_9815,ENLACE
N_3556,8.104418010445645,N_5836,ENLACE
N_6144,0.6861492924024137,N_7802,ENLACE
N_7556,5.000594690571189,N_2800,ENLACE
N_6952,1.9747546920795667,N_4137,ENLACE
N_2565,8.630773671663123,N_6114,ENLACE
N_2428,2.5830151787886777,N_8681,ENLACE
N_9068,2.6457163285020635,N_9327,ENLACE
N_2803,7.577405923133222,N_333,ENLACE
N_2483,7.242539985329798,N_4315,ENLACE
N_7303,8.141047484931,N_1159,ENLACE
N_4775,6.392041981546139,N_4863,ENLACE
N_1088,3.3766093757403306,N_9124,ENLACE
N_6234,1.1764816173570525,N_1945,ENLACE
N_3288,0.8031974716136459,N_9654,ENLACE
N_4072,1.0803469411384226,N_186,ENLACE
N_7661,9.994966175687184,N_4702,ENLACE
N_8528,8.332495847394028,N_193,ENLACE
N_8388,8.833255100927902,N_2430,ENLACE
N_7244,4.684437776650341,N_6448,ENLACE
N_5352,5.5592513609344,N_9236,ENLACE
N_9443,5.2206144824077025,N_6990,ENLACE
N_1285,4.848307074747189,N_4169,ENLACE
N_3686,9.649995649748723,N_6451,ENLACE
N_9476,2.7697392834609147,N_5457,ENLACE
N_8822,5.044024029054485,N_8961,ENLACE
N_277,6.230923646169991,N_3638,ENLACE
N_1941,3.18614973556811,N_7894,ENLACE
N_9876,5.267656290117778,N_8305,ENLACE
N_5184,3.0841567961108307,N_9390,ENLACE
N_362,0.22912287546535515,N_6290,ENLACE
N_4926,3.2346806007874864,N_6097,ENLACE
N_6226,9.045816864779576,N_2132,ENLACE
N_2160,4.373162998748413,N_7005,ENLACE
N_7175,0.1233069146889676,N_1376,ENLACE
N_9744,6.499141239410235,N_7205,ENLACE
N_6700,2.9154718032478155,N_9377,ENLACE
N_4779,3.4448511001865842,N_5555,ENLACE
N_7256,8.717941084953734,N_611,ENLACE
N_1796,7.605983862419279,N_9433,ENLACE
N_6895,1.7738582231061206,N_2536,ENLACE
N_1677,2.5808439004000574,N_3932,ENLACE
N_7842,6.802659659200916,N_4026,ENLACE
N_1448,3.603399715165625,N_1401,ENLACE
N_5139,4.944686699030049,N_4186,ENLACE
N_3893,0.1061531503508828,N_3251,ENLACE
N_617,8.834597309204062,N_50,ENLACE
N_7613,9.433064306471241,N_2970,ENLACE
N_2299,6.214453588710535,N_9938,ENLACE
N_2620,1.3510460518439005,N_8317,ENLACE
N_1476,7.000944911093132,N_5158,ENLACE
N_5431,4.500377643488003,N_6073,ENLACE
N_5495,0.43835927595082813,N_793,ENLACE
N_9700,1.5986317201364497,N_7872,ENLACE
N_1517,2.551007945652014,N_9500,ENLACE
N_2170,1.4201812824352844,N_7143,ENLACE
N_9912,0.07367092593575819,N_5193,ENLACE
N_4692,8.79505621714468,N_1791,ENLACE
N_2089,6.940147497661573,N_3415,ENLACE
N_2763,2.321662713964513,N_1525,ENLACE
N_7483,8.278303984149623,N_3941,ENLACE
N_5614,6.179178032757409,N_6841,ENLACE
N_3170,1.8339246473651627,N_849,ENLACE
N_337,3.46543953513737,N_4088,ENLACE
N_5746,8.100972041169312,N_4329,ENLACE
N_7603,4.727567320743871,N_5543,ENLACE
N_3546,9.915671609873666,N_1867,ENLACE
N_5762,3.8687017623773876,N_5552,ENLACE
N_9936,9.638378287720982,N_2120,ENLACE
N_9439,6.352337743848815,N_1220,ENLACE
N_3837,6.155517140103896,N_7902,ENLACE
N_3016,7.177575810636184,N_8958,ENLACE
N_4071,7.645878159004246,N_3602,ENLACE
N_5270,4.17929158181361,N_3796,ENLACE
N_6630,5.19313694352711,N_1754,ENLACE
N_5669,8.57444299633362,N_5456,ENLACE
N_6971,6.1786170465221595,N_1149,ENLACE
N_4469,1.8149968987213494,N_2071,ENLACE
N_333,3.0275672771211184,N_2030,ENLACE
N_209,8.999159689927822,N_2891,ENLACE
N_2369,9.123241813112639,N_8471,ENLACE
N_7753,2.0149537113375118,N_368,ENLACE
N_598,7.482424854760308,N_7476,ENLACE
N_1473,1.8887978123013627,N_1390,ENLACE
N_4677,2.593551307238009,N_4032,ENLACE
N_4858,3.758602942828695,N_8540,ENLACE
N_1569,1.6575564858716596,N_3680,ENLACE
N_4403,8.506646787175168,N_9212,ENLACE
N_395,5.207154836008812,N_1403,ENLACE
N_7295,0.3486664922450644,N_5302,ENLACE
N_7057,8.288660773057089,N_739,ENLACE
N_6235,2.258378152075411,N_3682,ENLACE
N_3116,3.3869302722566275,N_6999,ENLACE
N_3421,6.396258287139586,N_2055,ENLACE
N_1975,6.404490656442229,N_6423,ENLACE
N_4475,4.062460335512691,N_9469,ENLACE
N_6038,4.793014725106874,N_3869,ENLACE
N_6583,0.36704410106531804,N_7210,ENLACE
N_2779,2.4330591878126375,N_614,ENLACE
N_5186,4.00212566140577,N_6411,ENLACE
N_9358,6.166884550318647,N_4120,ENLACE
N_4225,1.2046257743234645,N_3082,ENLACE
N_7317,5.177330731280668,N_1275,ENLACE
N_3082,7.581963681673724,N_3987,ENLACE
N_2700,5.639985564591768,N_6835,ENLACE
N_2400,3.2747175388533334,N_1321,ENLACE
N_5950,3.2861902201214264,N_4316,ENLACE
N_881,5.290681014124359,N_5888,ENLACE
N_7148,8.765779305952426,N_1638,ENLACE
N_7507,9.077369926467325,N_907,ENLACE
N_8415,6.681043862291735,N_3867,ENLACE
N_2911,9.903059427246239,N_2049,ENLACE
N_2241,4.245911039596123,N_7488,ENLACE
N_5793,5.826995029807028,N_8148,ENLACE
N_1004,4.361978065825363,N_9482,ENLACE
N_5072,7.01432372089739,N_538,ENLACE
N_4230,6.136619501986555,N_6641,ENLACE
N_5198,4.428448070459967,N_8558,ENLACE
N_4438,2.9207799634676403,N_9130,ENLACE
N_760,3.076003990970916,N_8250,ENLACE
N_8993,7.580890952275347,N_6016,ENLACE
N_8528,5.249609278579054,N_435,ENLACE
N_5036,5.182855063293454,N_3557,ENLACE
N_6639,1.7984152272277598,N_9884,ENLACE
N_8928,3.330488543243831,N_4449,ENLACE
N_6643,4.43551602191886,N_958,ENLACE
N_482,8.496579023553288,N_8561,ENLACE
N_3191,5.097817505574903,N_8679,ENLACE
N_7615,1.1168753111488394,N_9570,ENLACE
N_912,9.721343360784626,N_4468,ENLACE
N_8467,7.424109041570856,N_5021,ENLACE
N_6103,4.901410344893865,N_485,ENLACE
N_8605,8.163843630721962,N_1466,ENLACE
N_1284,7.211151222278211,N_9100,ENLACE
N_7138,5.532740075112532,N_1584,ENLACE
N_2331,4.4617992403223585,N_9971,ENLACE
N_9031,2.5221478961367594,N_1549,ENLACE
N_7470,9.09722833671479,N_7280,ENLACE
N_7825,2.6730548060966273,N_9753,ENLACE
N_7657,1.1463733325003,N_8758,ENLACE
N_4104,7.1437874601781095,N_8445,ENLACE
N_397,1.8297410091615596,N_2266,ENLACE
N_3662,2.213460386368009,N_1774,ENLACE
N_8267,7.620605142475395,N_418,ENLACE
N_2216,8.757079694714273,N_9708,ENLACE
N_6190,7.011565610583757,N_6219,ENLACE
N_5362,7.798134362755408,N_9872,ENLACE
N_8358,9.234893270786921,N_609,ENLACE
N_5734,1.0110274203698322,N_6203,ENLACE
N_155,9.906055407000586,N_3806,ENLACE
N_4924,1.5887178304194849,N_2912,ENLACE
N_646,2.5357635576203874,N_4928,ENLACE
N_6820,2.3576431700207334,N_2158,ENLACE
N_190,9.849605346242209,N_6101,ENLACE
N_3404,7.937249434981419,N_3301,ENLACE
N_7671,2.2054282018658955,N_5723,ENLACE
N_2126,5.8109082105019185,N_7939,ENLACE
N_3450,6.593304007678936,N_1643,ENLACE
N_9366,6.591153496454184,N_2589,ENLACE
N_6353,2.570120006001754,N_9555,ENLACE
N_8593,8.95020764220476,N_2892,ENLACE
N_8885,7.981530312626051,N_6262,ENLACE
N_9047,9.50482932078907,N_2264,ENLACE
N_6880,4.322981463033408,N_7713,ENLACE
N_968,8.891519182657621,N_72,ENLACE
N_3074,6.197876448945121,N_93,ENLACE
N_3477,3.7556113723083575,N_1549,ENLACE
N_8766,4.590192411274435,N_8350,ENLACE
N_4739,6.146694623579021,N_7395,ENLACE
N_7192,3.0095477197640683,N_62,ENLACE
N_9506,4.152695160047637,N_8511,ENLACE
N_9275,5.621940532188086,N_7536,ENLACE
N_5295,3.076384142120393,N_4338,ENLACE
N_5748,0.8752625087030141,N_7774,ENLACE
N_1555,1.6543201813410968,N_281,ENLACE
N_4290,3.4104589053216205,N_4297,ENLACE
N_80,4.027616913926954,N_6147,ENLACE
N_1300,4.291334606526648,N_3298,ENLACE
N_5219,7.099808660003256,N_5443,ENLACE
N_1748,1.5293930550018908,N_7017,ENLACE
N_8052,4.3640393404725515,N_9050,ENLACE
N_1186,0.3326333449480423,N_5585,ENLACE
N_4110,0.022348998894367034,N_9274,ENLACE
N_7239,1.0747861986261842,N_9367,ENLACE
N_6754,6.794405800771022,N_2822,ENLACE
N_9635,2.3098727234280036,N_1582,ENLACE
N_1944,8.766046754044476,N_1195,ENLACE
N_8636,6.735949208836888,N_7906,ENLACE
N_3724,1.587795541934487,N_8444,ENLACE
N_850,6.4088410086377525,N_8727,ENLACE
N_6217,6.6883379207211116,N_6375,ENLACE
N_8096,8.36282815421921,N_6325,ENLACE
N_297,6.811300325435601,N_6643,ENLACE
N_5526,0.011756706574020948,N_9684,ENLACE
N_702,3.1715643563980143,N_9724,ENLACE
N_3848,8.464206180947762,N_9910,ENLACE
N_9637,6.045876692107399,N_3552,ENLACE
N_9280,5.6202585932262945,N_7160,ENLACE
N_9641,7.492210763638147,N_6248,ENLACE
N_8162,2.24616925763077,N_3314,ENLACE
N_8166,1.536771990843806,N_3462,ENLACE
N_5043,6.338418366166727,N_1956,ENLACE
N_231,7.735953762881858,N_4822,ENLACE
N_9902,7.281124678084664,N_8415,ENLACE
N_4360,2.5486889179791206,N_4517,ENLACE
N_9878,9.821518891837792,N_2781,ENLACE
N_9628,1.9211734108193723,N_2859,ENLACE
N_9531,5.62907723561014,N_5611,ENLACE
N_4687,5.706018304449614,N_3108,ENLACE
N_8573,3.5414956941776063,N_1247,ENLACE
N_2114,2.964837913900782,N_9019,ENLACE
N_7504,8.843210041185717,N_140,ENLACE
N_5400,1.8691416917533,N_6618,ENLACE
N_516,5.881376875549156,N_5572,ENLACE
N_1658,4.974405695246743,N_7978,ENLACE
N_7985,4.257730067434149,N_245,ENLACE
N_9424,1.4805442215550502,N_8576,ENLACE
N_2405,1.7216227499196024,N_4577,ENLACE
N_6826,7.494889568465869,N_6071,ENLACE
N_9067,1.2253149347119863,N_6901,ENLACE
N_4583,7.734995375006973,N_8936,ENLACE
N_6702,9.381019267606849,N_4845,ENLACE
N_3873,9.446317699336415,N_2383,ENLACE
N_6971,1.0159363854735681,N_5080,ENLACE
N_9437,8.483582879285134,N_1018,ENLACE
N_9182,6.342926206011503,N_6615,ENLACE
N_730,0.05851341696189283,N_3252,ENLACE
N_8000,4.098317214893995,N_3286,ENLACE
N_791,0.9508758574313136,N_9289,ENLACE
N_3273,4.313740597087014,N_229,ENLACE
N_6371,7.207258804441578,N_9705,ENLACE
N_565,5.933700270416869,N_3278,ENLACE
N_449,6.57202480913757,N_2575,ENLACE
N_4476,5.5389180187609,N_9390,ENLACE
N_134,5.913512816316981,N_6827,ENLACE
N_4876,0.11782008555619061,N_9518,ENLACE
N_79,3.1966360501626276,N_4389,ENLACE
N_8156,5.7940468313726505,N_7857,ENLACE
N_9270,2.9745131770591913,N_5529,ENLACE
N_6479,7.982781019798778,N_8417,ENLACE
N_7761,9.825440169885072,N_8327,ENLACE
N_1827,5.875661020277131,N_8734,ENLACE
N_7718,7.645628044073592,N_8736,ENLACE
N_53,1.2504795147044545,N_3687,ENLACE
N_6746,0.03844044401973279,N_6500,ENLACE
N_3693,5.257446019879215,N_2836,ENLACE
N_4255,5.359447254440567,N_1121,ENLACE
N_9405,9.973834702469315,N_9388,ENLACE
N_9404,1.7198356964181982,N_9194,ENLACE
N_9552,4.921696407207356,N_4078,ENLACE
N_6779,8.53602154006754,N_7350,ENLACE
N_679,0.009263237924329593,N_4591,ENLACE
N_8450,9.961347889829627,N_8560,ENLACE
N_2710,5.121777926324765,N_2464,ENLACE
N_174,1.0724468101955331,N_5388,ENLACE
N_8377,2.975572210390587,N_4157,ENLACE
N_9351,9.709118127730408,N_6725,ENLACE
N_2900,5.639183186912387,N_5485,ENLACE
N_3258,8.683475551452469,N_7141,ENLACE
N_901,5.204625582205791,N_3414,ENLACE
N_8208,1.755005264223024,N_8316,ENLACE
N_7424,9.573499892261324,N_8847,ENLACE
N_9167,0.5802459907127533,N_2773,ENLACE
N_2590,2.060336172925732,N_441,ENLACE
N_7286,3.8592054333563963,N_3741,ENLACE
N_7831,7.24395348624669,N_714,ENLACE
N_7348,3.7553524281526975,N_8804,ENLACE
N_4220,8.092917920921414,N_5789,ENLACE
N_2529,8.497040183911297,N_3211,ENLACE
N_992,2.480388879033686,N_4574,ENLACE
N_8160,9.455892709171438,N_9172,ENLACE
N_4098,7.615753385068461,N_3829,ENLACE
N_3774,9.938571676998954,N_7201,ENLACE
N_8397,0.12992131706649146,N_8582,ENLACE
N_9529,2.5607767273321835,N_218,ENLACE
N_2431,4.61445103044134,N_2616,ENLACE
N_2824,7.638115937247737,N_8901,ENLACE
N_9599,8.294841202908296,N_2047,ENLACE
N_2101,5.541237673367285,N_5568,ENLACE
N_6118,9.489580710240254,N_4050,ENLACE
N_116,7.146044284641296,N_1934,ENLACE
N_6995,9.296105994737049,N_4850,ENLACE
N_7266,0.5126189082424926,N_7835,ENLACE
N_1040,1.9382383619523258,N_7391,ENLACE
N_6366,7.103105883908737,N_1140,ENLACE
N_5430,6.667826972114269,N_1017,ENLACE
N_1888,9.70772771080039,N_516,ENLACE
N_5207,1.4987784791082281,N_9705,ENLACE
N_5203,8.195522394594848,N_6538,ENLACE
N_262,0.6790681625253348,N_1878,ENLACE
N_5633,8.780630968913874,N_2890,ENLACE
N_3287,4.890957078643514,N_1085,ENLACE
N_2863,6.002179381450647,N_6559,ENLACE
N_8560,9.519710861241371,N_3745,ENLACE
N_8079,8.012163357461782,N_6954,ENLACE
N_8248,9.167750439389955,N_7707,ENLACE
N_8986,2.8853355363881072,N_4535,ENLACE
N_4807,8.32645462797684,N_4728,ENLACE
N_6687,2.7804772654359624,N_6006,ENLACE
N_6156,7.769823595684574,N_7885,ENLACE
N_194,5.385209799973114,N_8284,ENLACE
N_1024,9.208621807508898,N_1966,ENLACE
N_1078,2.19759713388058,N_857,ENLACE
N_208,1.7354075658385648,N_2967,ENLACE
N_6520,5.209188596179176,N_4179,ENLACE
N_7516,8.691774431094506,N_4877,ENLACE
N_3638,7.065719267824354,N_8279,ENLACE
N_2296,7.282770072011963,N_5922,ENLACE
N_1617,2.641660427111688,N_7593,ENLACE
N_1736,0.1622887263332895,N_6062,ENLACE
N_4514,3.048736177610667,N_6485,ENLACE
N_4402,4.7534795394549185,N_1373,ENLACE
N_8439,7.187717566259769,N_3282,ENLACE
N_3128,6.321406966822379,N_5106,ENLACE
N_5506,7.165172371449557,N_6088,ENLACE
N_1755,0.41472210087821093,N_1292,ENLACE
N_6600,3.858982260631328,N_5585,ENLACE
N_644,5.945598102786487,N_800,ENLACE
N_501,0.07579342534044131,N_2021,ENLACE
N_3099,7.262139548857162,N_319,ENLACE
N_497,4.941991503518144,N_7744,ENLACE
N_8780,9.771068381903374,N_4448,ENLACE
N_4312,7.431773522403127,N_9180,ENLACE
N_3735,2.6273679850036857,N_767,ENLACE
N_5381,2.6313844869586154,N_973,ENLACE
N_2525,0.23765617879756729,N_4895,ENLACE
N_4422,2.442720956978459,N_3402,ENLACE
N_889,8.715735340970449,N_499,ENLACE
N_8818,3.079577835697628,N_6809,ENLACE
N_6738,2.6035253284381774,N_7449,ENLACE
N_5314,4.917025819296822,N_1377,ENLACE
N_5923,2.558208411076115,N_2404,ENLACE
N_6127,4.519260802388404,N_9848,ENLACE
N_6108,4.959176134017316,N_308,ENLACE
N_4866,5.7092185995631075,N_6116,ENLACE
N_8774,5.266302784407397,N_9566,ENLACE
N_8453,7.9205787395929494,N_3610,ENLACE
N_5639,4.268169085256446,N_1864,ENLACE
N_8572,0.7802912977690746,N_643,ENLACE
N_102,8.4182859577413,N_8066,ENLACE
N_5844,6.358255742466809,N_3435,ENLACE
N_5056,4.815045056916352,N_3093,ENLACE
N_3925,8.205303486459858,N_1173,ENLACE
N_2636,8.288841505403916,N_1342,ENLACE
N_3502,4.468800574295198,N_8124,ENLACE
N_6303,1.7248312885867212,N_2636,ENLACE
N_9834,7.2251385214238875,N_4308,ENLACE
N_6517,5.05104326602466,N_8065,ENLACE
N_9005,1.2743616305609795,N_31,ENLACE
N_5356,9.627187751484454,N_9934,ENLACE
N_43,5.633179063747704,N_5688,ENLACE
N_1995,7.666358068285909,N_1416,ENLACE
N_5299,3.9783441952724363,N_4466,ENLACE
N_2599,3.051427436745595,N_693,ENLACE
N_8576,9.192054358357119,N_4322,ENLACE
N_9720,8.58364854382516,N_1437,ENLACE
N_6979,8.679733325924783,N_8848,ENLACE
N_4577,7.990136443083803,N_3367,ENLACE
N_9845,8.437246249017043,N_2039,ENLACE
N_2052,1.1517243630165164,N_4778,ENLACE
N_54,0.9584320157314541,N_1642,ENLACE
N_3967,3.4275137105648037,N_61,ENLACE
N_892,8.191013248532288,N_859,ENLACE
N_4763,3.0885064269900644,N_623,ENLACE
N_2646,2.0116339083185144,N_9660,ENLACE
N_323,0.2700840107507385,N_6036,ENLACE
N_3062,5.018820711144319,N_9963,ENLACE
N_6846,8.089390423579916,N_6269,ENLACE
N_9680,5.347454524640979,N_1529,ENLACE
N_3745,9.412597114587882,N_6815,ENLACE
N_1558,3.438902063211311,N_6840,ENLACE
N_8343,1.851838223611475,N_9586,ENLACE
N_8217,1.448187908108044,N_2134,ENLACE
N_5174,9.029229396539293,N_2997,ENLACE
N_3808,1.75163341691832,N_9656,ENLACE
N_7247,6.848139037104079,N_7712,ENLACE
N_7556,6.21352707866468,N_2283,ENLACE
N_7990,5.8581043874267005,N_4007,ENLACE
N_5289,0.1677056328162474,N_666,ENLACE
N_5742,5.845055523682441,N_2214,ENLACE
N_4124,1.824176226351597,N_2955,ENLACE
N_6809,9.812185208406836,N_8256,ENLACE
N_1187,8.120427841326839,N_5315,ENLACE
N_2653,4.91633569182499,N_1095,ENLACE
N_3353,5.376039454106069,N_7909,ENLACE
N_4869,4.207348205794456,N_402,ENLACE
N_8024,6.8429223494046285,N_3055,ENLACE
N_3073,3.341310274651251,N_8738,ENLACE
N_1174,9.178515253574592,N_7355,ENLACE
N_4278,4.873615406607884,N_6768,ENLACE
N_8083,5.912095011962047,N_6138,ENLACE
N_286,7.537450301270278,N_4149,ENLACE
N_8272,9.522650900766754,N_3290,ENLACE
N_1298,9.395599948184959,N_802,ENLACE
N_3098,7.9317080844465595,N_5350,ENLACE
N_124,9.719532974785128,N_9959,ENLACE
N_5935,7.7638721712853105,N_6206,ENLACE
N_5298,5.682484798328893,N_7481,ENLACE
N_4116,4.663134634064516,N_3598,ENLACE
N_8950,1.252422331737053,N_3817,ENLACE
N_9138,1.6848114751849197,N_8009,ENLACE
N_1909,6.577473885078183,N_5508,ENLACE
N_5154,1.8349462673004002,N_7060,ENLACE
N_9245,9.21232622234813,N_3412,ENLACE
N_9937,7.77885848740315,N_8389,ENLACE
N_446,2.188652973727949,N_2040,ENLACE
N_1424,9.105388896617981,N_2144,ENLACE
N_6136,0.500802081450944,N_3154,ENLACE
N_5300,5.588682895664622,N_1164,ENLACE
N_1135,0.8291506646656155,N_3381,ENLACE
N_411,8.190839289492883,N_9688,ENLACE
N_6938,3.9398512697664945,N_2618,ENLACE
N_8992,3.1849263228714486,N_4530,ENLACE
N_22,3.1596072791695073,N_4006,ENLACE
N_3443,4.23074455577833,N_2984,ENLACE
N_7994,1.5655374350668982,N_9728,ENLACE
N_1647,5.435917648114483,N_7087,ENLACE
N_9346,8.386415060057818,N_948,ENLACE
N_8798,2.2568175040491543,N_9968,ENLACE
N_9092,4.78011223084501,N_5959,ENLACE
N_8334,9.73821377947425,N_1723,ENLACE
N_7479,9.860513050804926,N_2250,ENLACE
N_7594,4.385545351139903,N_9521,ENLACE
N_8076,2.532766251452012,N_6985,ENLACE
N_3470,6.007587636026108,N_315,ENLACE
N_6767,1.7323887631949697,N_9042,ENLACE
N_8664,1.326167263899256,N_9521,ENLACE
N_1583,1.9278676377305437,N_1375,ENLACE
N_1736,2.560818646334626,N_6381,ENLACE
N_1570,8.91514240067696,N_8495,ENLACE
N_9893,8.116581544519619,N_2275,ENLACE
N_7890,1.3562442131595587,N_3577,ENLACE
N_6797,5.681892516244077,N_4391,ENLACE
N_4957,3.0808888273523607,N_1820,ENLACE
N_3743,5.733141072884617,N_8782,ENLACE
N_3367,9.309931219248652,N_5735,ENLACE
N_5545,2.217823190622897,N_6148,ENLACE
N_1037,9.442496739660092,N_9236,ENLACE
N_9319,6.855848286644935,N_8954,ENLACE
N_2869,2.0572602673515092,N_282,ENLACE
N_5311,3.521927527539439,N_6550,ENLACE
N_5081,3.3368348245372803,N_3773,ENLACE
N_5855,9.910543116805652,N_7873,ENLACE
N_2559,7.583060313756204,N_6656,ENLACE
N_9546,8.02536090106026,N_3511,ENLACE
N_6843,5.32578518627227,N_8808,ENLACE
N_5827,5.026144339641365,N_9024,ENLACE
N_1849,1.011724848846881,N_4982,ENLACE
N_6000,5.29838367423054,N_8984,ENLACE
N_9762,9.490371848494746,N_2146,ENLACE
N_1568,4.4041191503307076,N_1315,ENLACE
N_8866,6.478209275607719,N_9878,ENLACE
N_1831,0.6771236796496227,N_7227,ENLACE
N_1728,3.318884297575609,N_5513,ENLACE
N_8736,1.6036061998181317,N_7776,ENLACE
N_5655,7.028949650608803,N_1004,ENLACE
N_7797,7.895882696743854,N_579,ENLACE
N_2963,8.379412980898906,N_9374,ENLACE
N_6117,8.574406491902772,N_6878,ENLACE
N_232,2.730041140727235,N_6953,ENLACE
N_308,3.2303417298840142,N_501,ENLACE
N_2948,8.816203744629846,N_3615,ENLACE
N_3851,0.8168045268827151,N_4744,ENLACE
N_3403,2.6960651286940718,N_3726,ENLACE
N_9355,1.0499963799626277,N_576,ENLACE
N_3365,1.0882668804381912,N_3712,ENLACE
N_5310,4.600798717829946,N_8820,ENLACE
N_8557,3.906745471094183,N_5326,ENLACE
N_7971,8.784663113004807,N_3149,ENLACE
N_3645,0.48833514604515016,N_2677,ENLACE
N_4926,6.011129063806266,N_6307,ENLACE
N_5863,6.660529235267335,N_4381,ENLACE
N_2907,1.495449842249944,N_9226,ENLACE
N_4899,2.934054357971837,N_4082,ENLACE
N_3413,0.7364898018282728,N_5318,ENLACE
N_3342,3.1153194277933016,N_1410,ENLACE
N_1488,8.920481932829535,N_9156,ENLACE
N_9366,2.9990732091237238,N_6339,ENLACE
N_5584,0.08638114616068449,N_6410,ENLACE
N_4376,8.694853020778918,N_3249,ENLACE
N_5258,5.862047561000496,N_6622,ENLACE
N_4211,9.017791869783013,N_6799,ENLACE
N_6448,1.5988386127816645,N_7037,ENLACE
N_2890,1.0843916707351975,N_5663,ENLACE
N_5504,9.479553018647715,N_9653,ENLACE
N_4255,7.347435969046079,N_617,ENLACE
N_8849,6.04600938466408,N_4541,ENLACE
N_6485,5.959096589262836,N_173,ENLACE
N_6215,3.4325550662537996,N_4608,ENLACE
N_6953,1.3024507084398573,N_2313,ENLACE
N_1523,0.9285701091419785,N_1827,ENLACE
N_1702,7.5348923911790315,N_4318,ENLACE
N_3132,3.227147636620773,N_8381,ENLACE
N_1721,5.052693199869864,N_7340,ENLACE
N_3717,6.136517105963414,N_1546,ENLACE
N_8656,7.77311651143312,N_1642,ENLACE
N_1716,3.8918132434449646,N_57,ENLACE
N_1751,5.948906461860335,N_6306,ENLACE
N_269,3.6309151414701857,N_6468,ENLACE
N_4139,5.313853689252235,N_4480,ENLACE
N_1017,3.1752892769481966,N_7515,ENLACE
N_2127,3.392821143823582,N_6243,ENLACE
N_3853,8.910151479040659,N_673,ENLACE
N_7987,7.744652107362193,N_4671,ENLACE
N_3662,8.075328610363592,N_8728,ENLACE
N_8197,6.056549828149728,N_6280,ENLACE
N_4378,3.4126691057828484,N_2826,ENLACE
N_473,7.532597896112581,N_3936,ENLACE
N_9980,3.8316337813613464,N_3893,ENLACE
N_8187,3.22640099650763,N_8135,ENLACE
N_6710,9.927819178226255,N_7918,ENLACE
N_3656,2.4997035068504347,N_8603,ENLACE
N_1575,9.546416795242237,N_3315,ENLACE
N_3630,8.973896576716271,N_4038,ENLACE
N_6143,8.33475584905863,N_3403,ENLACE
N_2276,5.108436270797242,N_839,ENLACE
N_528,8.75664877007991,N_4330,ENLACE
N_8727,7.16010299936595,N_9233,ENLACE
N_2410,5.495345541382774,N_1698,ENLACE
N_9648,8.309782401297262,N_6995,ENLACE
N_4164,2.6977696902930104,N_2416,ENLACE
N_65,9.628498316979673,N_6289,ENLACE
N_1217,1.5939408014712253,N_7729,ENLACE
N_8989,4.262237505857093,N_1777,ENLACE
N_508,7.220006247880329,N_5601,ENLACE
N_9527,6.5350661148018885,N_3857,ENLACE
N_8972,9.227755604133721,N_273,ENLACE
N_3505,8.67926255209894,N_9132,ENLACE
N_3649,9.348126455664541,N_7946,ENLACE
N_3165,5.720895566894658,N_9156,ENLACE
N_5911,2.2564529575522707,N_9913,ENLACE
N_5073,1.837096893083986,N_8164,ENLACE
N_8193,5.510312604905836,N_4696,ENLACE
N_7901,8.753358511419462,N_5565,ENLACE
N_6243,6.54250240229921,N_9748,ENLACE
N_1481,2.8250027311217263,N_7944,ENLACE
N_2288,9.211459760671787,N_6564,ENLACE
N_6251,0.2794791966282384,N_5532,ENLACE
N_780,6.188738382969205,N_7154,ENLACE
N_6721,2.040895851943878,N_4919,ENLACE
N_4384,1.9489878295096352,N_6048,ENLACE
N_8195,2.566251794443165,N_2741,ENLACE
N_6041,2.810668199727032,N_9153,ENLACE
N_1928,5.760178079480384,N_5855,ENLACE
